"","gpu_name","gpu_id","AppName","AppId","Input.Size","Duration","max_clock_rate","num_of_cores","Achieved.Occupancy","Executed.Load.Store.Instructions","Shared.Load.Transactions","Shared.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Unified.Cache.Throughput","Floating.Point.Operations.Single.Precision.","Instructions.Issued","warps_launched","Block.X"
"585","TitanX",8,"dotProd",7,46137344,0.003274244,1076,3072,0.934099,27033600,4505600,3604480,23068672,180224,8,1,128.436254,138231808,183651328,1441792,256
"586","TitanX",8,"dotProd",7,50331648,0.003571047,1076,3072,0.934098,29491200,4915200,3932160,25165824,196608,8,1,127.776803,150798336,200345939,1572864,256
"587","TitanX",8,"dotProd",7,54525952,0.003866441,1076,3072,0.934008,31948800,5324800,4259840,27262976,212992,8,1,127.739682,163364864,217041920,1703936,256
"588","TitanX",8,"dotProd",7,58720256,0.004162509,1076,3072,0.934167,34406400,5734400,4587520,29360128,229376,8,1,127.732863,175931392,233736540,1835008,256
"589","TitanX",8,"dotProd",7,62914560,0.004459728,1076,3072,0.93417,36864000,6144000,4915200,31457280,245760,8,1,127.75811,188497920,250432512,1966080,256
"590","TitanX",8,"dotProd",7,67108864,0.004756115,1076,3072,0.934181,39321600,6553600,5242880,33554432,262144,8,1,127.540967,201064448,267127808,2097152,256
"591","TitanX",8,"dotProd",7,71303168,0.005051733,1076,3072,0.934061,41779200,6963200,5570560,35651584,278528,8,1,127.714151,213630976,283823104,2228224,256
"592","TitanX",8,"dotProd",7,75497472,0.005350199,1076,3072,0.9342,44236800,7372801,5898241,37748736,294912,8,1,127.58623,226197504,300518400,2359296,256
"593","TitanX",8,"dotProd",7,79691776,0.005648156,1076,3072,0.934197,46694400,7782400,6225920,39845888,311296,8,1,127.691083,238764032,317213696,2490368,256
"594","TitanX",8,"dotProd",7,83886080,0.005944896,1076,3072,0.934217,49152000,8192000,6553600,41943040,327680,8,1,128.522282,251330560,333908992,2621440,256
"595","TitanX",8,"dotProd",7,88080384,0.006243265,1076,3072,0.934243,51609600,8601600,6881280,44040192,344064,8,1,126.779599,263897088,350603606,2752512,256
"596","TitanX",8,"dotProd",7,92274688,0.006542501,1076,3072,0.934252,54067200,9011200,7208960,46137344,360448,8,1,127.73606,276463616,367298899,2883584,256
"597","TitanX",8,"dotProd",7,96468992,0.00684164,1076,3072,0.934255,56524800,9420800,7536640,48234496,376832,8,1,127.725121,289030144,383994199,3014656,256
"598","TitanX",8,"dotProd",7,100663296,0.007140362,1076,3072,0.934245,58982400,9830400,7864320,50331648,393216,8,1,127.893353,301596672,400689486,3145728,256
"599","TitanX",8,"dotProd",7,104857600,0.007213515,1076,3072,0.93427,61440000,10240000,8192000,52428800,409600,8,1,128.509079,314163200,417384791,3276800,256
"600","TitanX",8,"dotProd",7,109051904,0.007727313,1076,3072,0.934256,63897600,10649600,8519680,54525952,425984,8,1,127.701195,326729728,434080768,3407872,256
"601","TitanX",8,"dotProd",7,113246208,0.008030195,1076,3072,0.934352,66355200,11059200,8847360,56623104,442368,8,1,127.668035,339296256,450776064,3538944,256
"602","TitanX",8,"dotProd",7,117440512,0.008324919,1076,3072,0.934293,68812800,11468800,9175040,58720256,458752,8,1,128.04131,351862784,467471360,3670016,256
"603","TitanX",8,"dotProd",7,121634816,0.008617145,1076,3072,0.934286,71270400,11878400,9502720,60817408,475136,8,1,128.485811,364429312,484166656,3801088,256
"604","TitanX",8,"dotProd",7,125829120,0.008917596,1076,3072,0.934341,73728000,12288000,9830400,62914560,491520,8,1,127.674874,376995840,500861952,3932160,256
"605","TitanX",8,"dotProd",7,130023424,0.009213696,1076,3072,0.934296,76185600,12697600,10158080,65011712,507904,8,1,127.699872,389562368,517557248,4063232,256
"606","TitanX",8,"dotProd",7,134217728,0.009514817,1076,3072,0.934311,78643200,13107200,10485760,67108864,524288,8,1,126.969262,402128896,534251865,4194304,256
"607","TitanX",8,"dotProd",7,138412032,0.009818053,1076,3072,0.93431,81100800,13516800,10813440,69206016,540672,8,1,127.267349,414695424,550947162,4325376,256
"608","TitanX",8,"dotProd",7,142606336,0.009537921,1076,3072,0.93426,83558400,13926400,11141120,71303168,557056,8,1,126.955048,427261952,567643136,4456448,256
"609","TitanX",8,"dotProd",7,146800640,0.0104,1076,3072,0.934267,86016000,14336000,11468800,73400320,573440,8,1,126.144556,439828480,584338432,4587520,256
"610","TitanX",8,"dotProd",7,150994944,0.010706,1076,3072,0.934288,88473600,14745600,11796480,75497472,589824,8,1,126.981676,452395008,601033728,4718592,256
"611","TitanX",8,"dotProd",7,155189248,0.010997,1076,3072,0.934297,90931200,15155200,12124160,77594624,606208,8,1,126.133029,464961536,617729024,4849664,256
"612","TitanX",8,"dotProd",7,159383552,0.011296,1076,3072,0.934318,93388800,15564800,12451840,79691776,622592,8,1,126.165973,477528064,634424320,4980736,256
"613","TitanX",8,"dotProd",7,163577856,0.010445,1076,3072,0.934299,95846400,15974400,12779520,81788928,638976,8,1,126.127267,490094592,651118931,5111808,256
"614","TitanX",8,"dotProd",7,167772160,0.01189,1076,3072,0.934346,98304000,16384000,13107200,83886080,655360,8,1,126.918564,502661120,667814241,5242880,256
"615","TitanX",8,"dotProd",7,171966464,0.010984,1076,3072,0.934355,100761600,16793600,13434880,85983232,671744,8,1,126.033623,515227648,684510208,5373952,256
"616","TitanX",8,"dotProd",7,176160768,0.011247,1076,3072,0.934409,103219200,17203200,13762560,88080384,688128,8,1,126.182389,527794176,701204829,5505024,256
"617","TitanX",8,"dotProd",7,180355072,0.011517,1076,3072,0.934349,105676800,17612800,14090240,90177536,704512,8,1,126.287118,540360704,717900800,5636096,256
"618","TitanX",8,"dotProd",7,184549376,0.011785,1076,3072,0.934358,108134400,18022400,14417920,92274688,720896,8,1,126.525297,552927232,734596096,5767168,256
"619","TitanX",8,"dotProd",7,188743680,0.012053,1076,3072,0.934357,110592000,18432000,14745600,94371840,737280,8,1,125.907372,565493760,751290714,5898240,256
"620","TitanX",8,"dotProd",7,192937984,0.012323,1076,3072,0.934357,113049600,18841600,15073280,96468992,753664,8,1,126.888386,578060288,767986010,6029312,256
"621","TitanX",8,"dotProd",7,197132288,0.012587,1076,3072,0.934363,115507200,19251200,15400960,98566144,770048,8,1,126.578569,590626816,784681984,6160384,256
"622","TitanX",8,"dotProd",7,201326592,0.012258,1076,3072,0.934345,117964800,19660800,15728640,100663296,786432,8,1,126.911928,603193344,801377280,6291456,256
"623","TitanX",8,"dotProd",7,205520896,0.014139,1076,3072,0.934384,120422400,20070400,16056320,102760448,802816,8,1,126.888536,615759872,818072576,6422528,256
"624","TitanX",8,"dotProd",7,209715200,0.013729,1076,3072,0.934312,122880000,20480000,16384000,104857600,819200,8,1,126.060217,628326400,834767196,6553600,256
"625","TitanX",8,"dotProd",7,213909504,0.013999,1076,3072,0.934375,125337600,20889600,16711680,106954752,835584,8,1,126.868227,640892928,851463168,6684672,256
"626","TitanX",8,"dotProd",7,218103808,0.013927,1076,3072,0.934372,127795200,21299201,17039361,109051904,851968,8,1,126.698165,653459456,868158464,6815744,256
"627","TitanX",8,"dotProd",7,222298112,0.015754,1076,3072,0.934367,130252800,21708800,17367040,111149056,868352,8,1,126.707918,666025984,884853074,6946816,256
"628","TitanX",8,"dotProd",7,226492416,0.014479,1076,3072,0.934449,132710400,22118400,17694720,113246208,884736,8,1,126.780315,678592512,901548378,7077888,256
"629","TitanX",8,"dotProd",7,230686720,0.015432,1076,3072,0.934372,135168000,22528000,18022400,115343360,901120,8,1,126.716936,691159040,918244352,7208960,256
"630","TitanX",8,"dotProd",7,234881024,0.016643,1076,3072,0.934295,137625600,22937600,18350080,117440512,917504,8,1,125.824139,703725568,934939648,7340032,256
"631","TitanX",8,"dotProd",7,239075328,0.017361,1076,3072,0.934465,140083200,23347200,18677760,119537664,933888,8,1,126.762325,716292096,951634944,7471104,256
"632","TitanX",8,"dotProd",7,243269632,0.017438,1076,3072,0.934419,142540800,23756800,19005440,121634816,950272,8,1,125.887629,728858624,968329561,7602176,256
"633","TitanX",8,"dotProd",7,247463936,0.015806,1076,3072,0.934392,144998400,24166400,19333120,123731968,966656,8,1,126.849936,741425152,985024858,7733248,256
"634","TitanX",8,"dotProd",7,251658240,0.016077,1076,3072,0.934399,147456000,24576000,19660800,125829120,983040,8,1,126.679431,753991680,1001720832,7864320,256
"635","TitanX",8,"dotProd",7,255852544,0.016344,1076,3072,0.934385,149913600,24985600,19988480,127926272,999424,8,1,126.856725,766558208,1018415454,7995392,256
"636","TitanX",8,"dotProd",7,260046848,0.016614,1076,3072,0.934405,152371200,25395200,20316160,130023424,1015808,8,1,126.840214,779124736,1035110744,8126464,256
"637","TitanX",8,"dotProd",7,264241152,0.016897,1076,3072,0.93452,154828800,25804800,20643840,132120576,1032192,8,1,125.405326,791691264,1051806720,8257536,256
"638","TitanX",8,"dotProd",7,268435456,0.017154,1076,3072,0.934397,157286400,26214400,20971520,134217728,1048576,8,1,126.683361,804257792,1068501346,8388608,256
"639","TitanX",8,"vectorAdd",8,131072,6.304e-06,1076,3072,0.711846,20480,0,0,65536,16384,8,4,188.389508,131072,89088,4096,256
"640","TitanX",8,"vectorAdd",8,262144,9.184e-06,1076,3072,0.754503,40960,0,0,131072,32768,8,4,211.81214,262144,174367,8192,256
"641","TitanX",8,"vectorAdd",8,524288,2.3744e-05,1076,3072,0.785896,81920,0,0,262144,65536,8,4,187.212284,524288,347136,16384,256
"642","TitanX",8,"vectorAdd",8,1048576,5.0688e-05,1076,3072,0.825394,163840,0,0,524288,131072,8,4,166.30205,1048576,690466,32768,256
"643","TitanX",8,"vectorAdd",8,2097152,9.9041e-05,1076,3072,0.827918,327680,0,0,1048576,262144,8,4,169.32316,2097152,1379328,65536,256
"644","TitanX",8,"vectorAdd",8,4194304,0.000196866,1076,3072,0.832796,655360,0,0,2097152,524288,8,4,170.62154,4194304,2754855,131072,256
"645","TitanX",8,"vectorAdd",8,8388608,0.000390596,1076,3072,0.827896,1310720,0,0,4194304,1048576,8,4,171.600569,8388608,5507356,262144,256
"646","TitanX",8,"vectorAdd",8,12582912,0.000587366,1076,3072,0.824886,1966080,0,0,6291456,1572864,8,4,171.873638,12582912,8259878,393216,256
"647","TitanX",8,"vectorAdd",8,16777216,0.000780712,1076,3072,0.812192,2621440,0,0,8388608,2097152,8,4,171.991543,16777216,11013120,524288,256
"648","TitanX",8,"vectorAdd",8,20971520,0.000975819,1076,3072,0.819045,3276800,0,0,10485760,2621440,8,4,172.235824,20971520,13764917,655360,256
"649","TitanX",8,"vectorAdd",8,25165824,0.001168781,1076,3072,0.810741,3932160,0,0,12582912,3145728,8,4,172.371609,25165824,16517411,786432,256
"650","TitanX",8,"vectorAdd",8,29360128,0.001363151,1076,3072,0.813992,4587520,0,0,14680064,3670016,8,4,172.298946,29360128,19270656,917504,256
"651","TitanX",8,"vectorAdd",8,33554432,0.001557681,1076,3072,0.803985,5242880,0,0,16777216,4194304,8,4,172.377439,33554432,22022451,1048576,256
"652","TitanX",8,"vectorAdd",8,37748736,0.001752179,1076,3072,0.814808,5898240,0,0,18874368,4718592,8,4,172.40743,37748736,24775680,1179648,256
"653","TitanX",8,"vectorAdd",8,41943040,0.00194799,1076,3072,0.802764,6553600,0,0,20971520,5242880,8,4,172.384125,41943040,27528192,1310720,256
"654","TitanX",8,"vectorAdd",8,46137344,0.002140535,1076,3072,0.810838,7208960,0,0,23068672,5767168,8,4,172.419009,46137344,30279986,1441792,256
"655","TitanX",8,"vectorAdd",8,50331648,0.002332666,1076,3072,0.795962,7864320,0,0,25165824,6291456,8,4,172.624491,50331648,33032493,1572864,256
"656","TitanX",8,"vectorAdd",8,54525952,0.002531356,1076,3072,0.808845,8519680,0,0,27262976,6815744,8,4,172.43357,54525952,35784992,1703936,256
"657","TitanX",8,"vectorAdd",8,58720256,0.002725343,1076,3072,0.794822,9175040,0,0,29360128,7340032,8,4,172.458979,58720256,38537505,1835008,256
"658","TitanX",8,"vectorAdd",8,62914560,0.002915777,1076,3072,0.785305,9830400,0,0,31457280,7864320,8,4,172.582494,62914560,41290752,1966080,256
"659","TitanX",8,"vectorAdd",8,67108864,0.003113923,1076,3072,0.797727,10485760,0,0,33554432,8388608,8,4,172.453186,67108864,44042533,2097152,256
"660","TitanX",8,"vectorAdd",8,71303168,0.003309765,1076,3072,0.797218,11141120,0,0,35651584,8912896,8,4,172.496118,71303168,46795776,2228224,256
"661","TitanX",8,"vectorAdd",8,75497472,0.00349556,1076,3072,0.779329,11796480,0,0,37748736,9437184,8,4,172.643389,75497472,49547583,2359296,256
"662","TitanX",8,"vectorAdd",8,79691776,0.00369601,1076,3072,0.789896,12451840,0,0,39845888,9961472,8,4,172.449536,79691776,52300070,2490368,256
"663","TitanX",8,"vectorAdd",8,83886080,0.003891884,1076,3072,0.793698,13107200,0,0,41943040,10485760,8,4,172.45456,83886080,55053312,2621440,256
"664","TitanX",8,"vectorAdd",8,88080384,0.004078767,1076,3072,0.796096,13762560,0,0,44040192,11010048,8,4,172.696053,88080384,57805099,2752512,256
"665","TitanX",8,"vectorAdd",8,92274688,0.004280401,1076,3072,0.780252,14417920,0,0,46137344,11534336,8,4,172.474763,92274688,60557612,2883584,256
"666","TitanX",8,"vectorAdd",8,96468992,0.004477043,1076,3072,0.800642,15073280,0,0,48234496,12058624,8,4,172.470018,96468992,63310848,3014656,256
"667","TitanX",8,"vectorAdd",8,100663296,0.00466799,1076,3072,0.785551,15728640,0,0,50331648,12582912,8,4,172.520721,100663296,66063360,3145728,256
"668","TitanX",8,"vectorAdd",8,104857600,0.004862648,1076,3072,0.777138,16384000,0,0,52428800,13107200,8,4,172.464434,104857600,68815134,3276800,256
"669","TitanX",8,"vectorAdd",8,109051904,0.005058843,1076,3072,0.781777,17039360,0,0,54525952,13631488,8,4,172.448567,109051904,71567647,3407872,256
"670","TitanX",8,"vectorAdd",8,113246208,0.005279037,1076,3072,0.789841,17694720,0,0,56623104,14155776,8,4,172.492776,113246208,74320169,3538944,256
"671","TitanX",8,"vectorAdd",8,117440512,0.00544816,1076,3072,0.779477,18350080,0,0,58720256,14680064,8,4,172.426822,117440512,77073408,3670016,256
"672","TitanX",8,"vectorAdd",8,121634816,0.005642275,1076,3072,0.785203,19005440,0,0,60817408,15204352,8,4,172.501313,121634816,79825206,3801088,256
"673","TitanX",8,"vectorAdd",8,125829120,0.00586007,1076,3072,0.786582,19660800,0,0,62914560,15728640,8,4,172.564743,125829120,82577698,3932160,256
"674","TitanX",8,"vectorAdd",8,130023424,0.006030983,1076,3072,0.784059,20316160,0,0,65011712,16252928,8,4,172.43554,130023424,85330944,4063232,256
"675","TitanX",8,"vectorAdd",8,134217728,0.006227306,1076,3072,0.782863,20971520,0,0,67108864,16777216,8,4,172.48183,134217728,88082726,4194304,256
"676","TitanX",8,"vectorAdd",8,138412032,0.006421677,1076,3072,0.784068,21626880,0,0,69206016,17301504,8,4,172.48019,138412032,90835968,4325376,256
"677","TitanX",8,"vectorAdd",8,142606336,0.006617136,1076,3072,0.786222,22282240,0,0,71303168,17825792,8,4,172.495127,142606336,93587753,4456448,256
"678","TitanX",8,"vectorAdd",8,146800640,0.006808754,1076,3072,0.787215,22937600,0,0,73400320,18350080,8,4,172.528069,146800640,96340250,4587520,256
"679","TitanX",8,"vectorAdd",8,150994944,0.006996565,1076,3072,0.782654,23592960,0,0,75497472,18874368,8,4,172.673004,150994944,99092785,4718592,256
"680","TitanX",8,"vectorAdd",8,155189248,0.007201368,1076,3072,0.785435,24248320,0,0,77594624,19398656,8,4,172.49728,155189248,101846016,4849664,256
"681","TitanX",8,"vectorAdd",8,159383552,0.007397179,1076,3072,0.78209,24903680,0,0,79691776,19922944,8,4,172.507117,159383552,104598528,4980736,256
"682","TitanX",8,"vectorAdd",8,163577856,0.007580893,1076,3072,0.789899,25559040,0,0,81788928,20447232,8,4,172.677393,163577856,107351040,5111808,256
"683","TitanX",8,"vectorAdd",8,167772160,0.007783649,1076,3072,0.781378,26214400,0,0,83886080,20971520,8,4,172.479558,167772160,110103552,5242880,256
"684","TitanX",8,"vectorAdd",8,171966464,0.007979555,1076,3072,0.783593,26869760,0,0,85983232,21495808,8,4,172.503511,171966464,112855317,5373952,256
"685","TitanX",8,"vectorAdd",8,176160768,0.008155238,1076,3072,0.788811,27525120,0,0,88080384,22020096,8,4,172.746223,176160768,115608576,5505024,256
"686","TitanX",8,"vectorAdd",8,180355072,0.008368776,1076,3072,0.785304,28180480,0,0,90177536,22544384,8,4,172.515659,180355072,118360360,5636096,256
"687","TitanX",8,"vectorAdd",8,184549376,0.008554124,1076,3072,0.782208,28835840,0,0,92274688,23068672,8,4,172.51636,184549376,121113600,5767168,256
"688","TitanX",8,"vectorAdd",8,188743680,0.00873915,1076,3072,0.780795,29491200,0,0,94371840,23592960,8,4,172.796506,188743680,123866112,5898240,256
"689","TitanX",8,"vectorAdd",8,192937984,0.008941489,1076,3072,0.785199,30146560,0,0,96468992,24117248,8,4,172.504753,192937984,126617896,6029312,256
"690","TitanX",8,"vectorAdd",8,197132288,0.009137876,1076,3072,0.780755,30801920,0,0,98566144,24641536,8,4,172.488472,197132288,129371136,6160384,256
"691","TitanX",8,"vectorAdd",8,201326592,0.009317047,1076,3072,0.780672,31457280,0,0,100663296,25165824,8,4,172.797693,201326592,132123648,6291456,256
"692","TitanX",8,"vectorAdd",8,205520896,0.00953065,1076,3072,0.784295,32112640,0,0,102760448,25690112,8,4,172.464099,205520896,134876160,6422528,256
"693","TitanX",8,"vectorAdd",8,209715200,0.009729277,1076,3072,0.787005,32768000,0,0,104857600,26214400,8,4,172.50334,209715200,137627952,6553600,256
"694","TitanX",8,"vectorAdd",8,213909504,0.009903999,1076,3072,0.787323,33423360,0,0,106954752,26738688,8,4,172.727021,213909504,140381184,6684672,256
"695","TitanX",8,"vectorAdd",8,218103808,0.010113,1076,3072,0.781079,34078720,0,0,109051904,27262976,8,4,172.522091,218103808,143133696,6815744,256
"696","TitanX",8,"vectorAdd",8,222298112,0.010306,1076,3072,0.781355,34734080,1,1,111149056,27787264,8,4,172.463492,222298112,145885480,6946816,256
"697","TitanX",8,"vectorAdd",8,226492416,0.0105,1076,3072,0.785077,35389440,0,0,113246208,28311552,8,4,172.570417,226492416,148638720,7077888,256
"698","TitanX",8,"vectorAdd",8,230686720,0.010695,1076,3072,0.780029,36044800,0,0,115343360,28835840,8,4,172.489142,230686720,151391232,7208960,256
"699","TitanX",8,"vectorAdd",8,234881024,0.01089,1076,3072,0.782224,36700160,0,0,117440512,29360128,8,4,172.459707,234881024,154143744,7340032,256
"700","TitanX",8,"vectorAdd",8,239075328,0.011089,1076,3072,0.785641,37355520,0,0,119537664,29884416,8,4,172.496911,239075328,156896256,7471104,256
"701","TitanX",8,"vectorAdd",8,243269632,0.01128,1076,3072,0.785093,38010880,0,0,121634816,30408704,8,4,172.501803,243269632,159648045,7602176,256
"702","TitanX",8,"vectorAdd",8,247463936,0.011471,1076,3072,0.790256,38666240,0,0,123731968,30932992,8,4,172.517262,247463936,162400553,7733248,256
"703","TitanX",8,"vectorAdd",8,251658240,0.011674,1076,3072,0.78592,39321600,0,0,125829120,31457280,8,4,172.482425,251658240,165153081,7864320,256
"704","TitanX",8,"vectorAdd",8,255852544,0.011863,1076,3072,0.784838,39976960,0,0,127926272,31981568,8,4,172.493854,255852544,167906304,7995392,256
"705","TitanX",8,"vectorAdd",8,260046848,0.012056,1076,3072,0.773418,40632320,0,0,130023424,32505856,8,4,172.456639,260046848,170658101,8126464,256
"706","TitanX",8,"vectorAdd",8,264241152,0.012263,1076,3072,0.788112,41287680,0,0,132120576,33030144,8,4,172.431899,264241152,173410609,8257536,256
"707","TitanX",8,"vectorAdd",8,268435456,0.012444,1076,3072,0.792623,41943040,0,0,134217728,33554432,8,4,172.535986,268435456,176163107,8388608,256
"708","TitanX",8,"subSeqMax",9,131072,3.3504e-05,1076,3072,0.081698,18571,266494,4352,32768,19970,4.571429,17.275087,15.879816,0,220556,128,128
"709","TitanX",8,"subSeqMax",9,262144,4.7712e-05,1076,3072,0.082493,31105,401536,8704,65536,19968,5.818182,17.333333,21.786329,0,403814,128,128
"710","TitanX",8,"subSeqMax",9,524288,8.3714e-05,1076,3072,0.082332,56449,671872,17408,131072,19968,6.736842,17.333333,22.928464,0,771966,128,128
"711","TitanX",8,"subSeqMax",9,1048576,0.000191363,1076,3072,0.080665,107138,1212544,34816,262144,19968,7.314286,17.333333,21.692133,0,1508208,128,128
"712","TitanX",8,"subSeqMax",9,2097152,0.000372773,1076,3072,0.082392,208514,2293888,69632,524288,19968,7.641791,17.333333,22.367593,0,2980720,128,128
"713","TitanX",8,"subSeqMax",9,4194304,0.000730986,1076,3072,0.083142,411266,4456576,139264,1048576,19968,7.816794,17.333333,22.871701,0,5925746,128,128
"714","TitanX",8,"subSeqMax",9,8388608,0.00144786,1076,3072,0.083322,816770,8781952,278528,2097152,19968,7.907336,17.333333,26.490062,0,11815792,128,128
"715","TitanX",8,"subSeqMax",9,12582912,0.00216387,1076,3072,0.083404,1222274,13107328,417792,3145728,19968,7.937984,17.333333,26.379091,0,17705835,128,128
"716","TitanX",8,"subSeqMax",9,16777216,0.00287972,1076,3072,0.083409,1627778,17432704,557056,4194304,19968,7.953398,17.333333,23.224178,0,23595888,128,128
"717","TitanX",8,"subSeqMax",9,20971520,0.003594355,1076,3072,0.083382,2033282,21758080,696320,5242880,19968,7.962675,17.333333,26.509316,0,29485936,128,128
